game_id,rating_diff,turns,victory_status
FjcroNzG,67,123,mate
Ou70lN6m,25,89,mate
jI6vrt7Y,13,43,resign
SL1YfsON,-9,44,resign
TPZImYDg,1076,20,resign
Jr3VBrtt,21,55,resign
2LA4I7yX,-127,20,resign
706gBrbu,-184,88,mate
SF1j338f,11,96,resign
iwrqxj3v,-10,120,resign
bS25Hae9,48,111,resign
gTif4XeH,-37,39,mate
aMvDDuFq,-14,93,mate
dr60ddrr,-5,100,mate
mZd5JBYe,29,54,resign
XVKCnvwD,-473,75,mate
0jzEWHFq,176,160,resign
1WxtTGrt,-28,32,resign
3LlDTciR,-200,86,mate
XIU742Tt,-101,50,resign
koMxs6zC,619,39,mate
UpILIA09,-641,31,resign
yuLQgQ8W,713,29,resign
GXPHhq87,315,27,mate
7dlGJV2O,516,57,mate
zVNcT1R0,388,68,resign
01K0joz0,309,95,mate
5eE4dLmE,-438,40,mate
fIXmXV1x,599,27,resign
dhgWqOOk,-198,78,resign
WRNkn1iH,198,74,resign
FHV15YuL,-95,4,resign
BcLrAQj3,-183,44,resign
LFcZOLca,-284,45,resign
tieuBsvB,248,15,mate
e2WIo75M,136,37,resign
bnfGdfCF,-329,22,resign
xSYK64xr,-129,58,resign
DAr1R7eV,-8,33,resign
vuGnyb7L,-188,41,resign
iYHEAYqF,262,46,resign
x7qfVB60,91,36,mate
ZSUzhRPE,-262,55,outoftime
w7Jan8kW,724,49,resign
0pTEZ4c0,65,78,mate
XRuQPSzH,330,50,resign
RDWDc6gB,-241,40,resign
y2fV8bHp,352,33,mate
6Ew7d4T6,-333,30,mate
hYgldZgW,312,53,mate
DaPlAfc1,-522,41,resign
40aPOms3,467,28,resign
B7pm4CS7,672,52,resign
CZydGTTM,135,30,resign
ZzbCZgxF,81,62,resign
bslFqd73,-147,35,resign
pedSCqh0,26,89,resign
R5eh7vmy,-81,119,resign
plyLjw3t,0,21,resign
ZOMAHujN,28,65,resign
uOfI8FWS,88,50,outoftime
kjcAhcqA,127,60,resign
fpy4l7uG,-74,73,resign
gyp74acJ,-203,42,mate
ZPUl9Yf4,67,58,mate
GXfR791M,-129,38,resign
XiNBcXSZ,94,28,resign
rygDeebM,-32,26,resign
d2LSj4j4,-6,35,resign
vd0nKjtQ,-74,35,resign
j6KBt6J0,504,34,resign
fUXsv25b,-55,38,resign
dh097wuJ,475,27,resign
UCMyX43Q,-388,80,outoftime
XrBt8qq0,55,54,resign
v3ryBvEc,-142,65,mate
v0LKCXys,172,55,resign
sCGHOpvl,22,67,resign
ZERC7Ug4,-466,78,resign
UGqVq7Ch,-188,51,resign
sARMWAcM,341,75,resign
JTF5lktc,-341,36,resign
tIbVGp2o,140,58,mate
02V52u8v,-264,12,resign
U3GLEkAY,-154,21,resign
2NE5eGaX,362,56,resign
A2Owhl4L,349,24,resign
73yeVDmb,-362,32,resign
SnAAGIyU,413,66,mate
nfx9Gu0l,362,45,resign
ehEMiCKy,-158,50,resign
fv9uCJeh,93,18,resign
6zZ47KG5,-161,90,mate
9BUi3r5Q,-63,75,mate
csF2CjMH,161,34,resign
VLDmS9nM,-163,70,resign
M3C2yjzI,283,24,resign
hyCmLj7A,446,18,outoftime
KCRA9rHk,-211,36,resign
KrAwDchk,-295,99,resign
UfgTlFo1,-298,60,resign
9N9o9zK6,722,77,mate
8mE1pMht,20,74,mate
wV77QKJh,10,61,resign
Nrwnvyrx,244,15,resign
zPwZcNlm,-153,129,outoftime
lIsZEF0G,287,25,resign
WuGtllvl,168,39,resign
UKdc4gix,-389,62,outoftime
K7MB0oNd,-705,19,resign
MBnszsWx,0,83,resign
kWXQ0xsQ,0,66,resign
b1MtlubX,0,89,resign
DyOgBxNv,0,27,resign
C93FmFIq,0,76,resign
8xdSsaAF,109,55,resign
Zv9RJQGg,-33,65,mate
RsERFEbb,66,63,resign
i9ZGHc3z,-22,64,resign
RIEBee5J,-34,69,resign
O8dHQVTA,79,31,resign
A0xmkXW2,171,15,mate
b1MLIFpL,139,35,resign
vmVeJL73,-2,107,outoftime
a5y8QJBk,-212,43,resign
FeCXlUdI,-7,72,resign
PStuE3Ru,-303,63,resign
4pZgsdZ6,-120,34,resign
NNDUMnRw,97,51,resign
FyP8fltG,4,60,resign
ahCi7B8k,148,26,resign
pVodVKhK,396,70,resign
dnwPq0Ru,-247,24,resign
rohKfyT8,212,124,resign
xHL05fIw,68,39,resign
lLMchIam,468,58,resign
OuFnfDxZ,-384,16,resign
Ju3yDDDT,184,52,mate
ocEoaR9Q,-91,22,resign
FZByGsHT,88,43,resign
8lqflAf6,137,27,resign
hq3TSGej,-41,41,mate
43etu8Sq,43,30,mate
xPLiusuQ,108,125,mate
JlmtraYB,-17,16,resign
YAeg03yO,14,53,resign
5qXqLPDB,9,49,mate
q8gzJMaa,-37,59,resign
CUpTQECd,-191,86,mate
MO9Hhejy,-27,52,mate
ZkzVaz0B,-77,96,mate
OJdeMip2,-110,114,resign
anSWcBOw,4,69,resign
iYVm4ANx,-47,40,mate
khJOZetm,89,72,resign
8CCBHpef,-12,63,resign
MP8TYTbX,-11,141,resign
mu5KYglJ,74,92,mate
2shZQ2X6,67,64,resign
4qRYXCHX,-511,90,resign
XNMbvz8v,517,70,mate
ILxgRGiu,-47,68,resign
c4xul4aH,227,63,mate
WwbMGpf4,-201,63,mate
KetcbxgQ,187,75,outoftime
YXqa1YZX,-201,94,outoftime
UiON74S2,-261,102,resign
MEJPk9T3,264,87,resign
EW9x3t3G,188,90,resign
GYFSYJ8I,65,33,resign
1Q1n5nKA,-228,52,resign
mHJI2pPG,-190,62,resign
8JTLzHwA,59,63,resign
kNKj3koe,-249,132,mate
rw7RU3xt,113,55,resign
UqXGYbEO,-136,95,mate
45qOguIT,-4,59,resign
arxFjJVN,21,86,resign
X2L3xRc7,-6,150,mate
w5NL4hoN,-490,54,mate
hweE5kz6,50,74,resign
FOedRi8Y,-95,33,outoftime
Bi5kk9ch,-15,161,resign
6j5QQBQE,-188,85,resign
M06MUxbj,-264,76,resign
NkioCxfY,-223,52,mate
sMMTqjS2,-78,204,outoftime
ahRf9QQY,-74,26,resign
vy5UYf3o,-104,64,resign
AbugvFSH,222,47,resign
3AYfI6Nb,212,103,outoftime
jta14D31,90,39,resign
c32jG2DE,-104,50,resign
bQSS5nLv,-485,19,resign
L0LynXk7,-12,30,resign
CzyKEMYc,-40,35,resign
FWSFnqOu,-52,46,resign
UeXIQ4YD,123,35,mate
k9zI0R0u,98,32,mate
TUsE6rh2,-332,52,resign
pCrySQHQ,-92,132,resign
DtFbBnbk,-165,38,resign
yCbfCj3H,-278,86,mate
RaxjeYPG,-28,43,resign
Q6a9PXXJ,54,34,resign
xlgOy7n8,-113,72,mate
EC67dmCN,269,23,resign
JB43JSH8,-135,78,resign
KOHqRuCN,280,45,mate
g5elmHP5,-163,66,resign
fWfh1j30,-9,29,mate
hRpghvXz,-82,154,outoftime
ZDAqY6sS,-218,80,resign
JYWHCWqI,53,121,resign
me8hf4aQ,44,75,mate
K6LIk4Se,-62,36,resign
YvfEdSyq,30,77,resign
IrBSkx6x,-56,33,resign
SDaN3bln,-150,56,resign
NbllyuAy,77,129,resign
fmA8xiTS,-260,53,resign
O81o2L6O,47,22,resign
DuU01NgO,-39,51,resign
jlp0sgqZ,255,37,resign
fsRCfZs8,-171,30,resign
KA0F7d5x,388,89,resign
kn98dXeN,273,73,resign
dD90S0Xp,-205,114,mate
TKPSGcYB,180,107,mate
dbGUXGos,-26,92,mate
y8NY6Zni,-31,63,mate
scN2qQfq,9,36,mate
OWd1G3jm,5,55,resign
55NKPGPj,108,85,mate
47RJcEJR,76,118,resign
dKq8gYTk,75,55,mate
MiwgmdxP,-127,78,mate
IOHtxlJ9,46,40,resign
h4JUcUsl,201,68,mate
sKnDmxDX,-135,48,resign
TXRivHl6,91,29,resign
h4gNnjPZ,-8,14,resign
KWF58BRR,-260,61,mate
Xs9aFTD1,241,59,mate
CLyVimXY,421,9,resign
tDPWm76y,-144,80,mate
Ek7Zc3k0,-84,81,resign
0KqA6d6j,83,103,resign
MZRiITT5,145,10,resign
TpxydBqb,-458,32,resign
r27Ve8Mq,147,41,resign
XUroeyz9,211,39,resign
ZAGMt3YB,129,50,resign
NR0OBenc,-120,66,resign
gYo5F5em,-138,66,resign
YHxoXzZ5,84,55,resign
M2NfrvAD,39,65,mate
VdPZD8QR,86,72,mate
7p9UNEMP,-15,57,resign
IPqX4z1L,353,50,resign
MPbAW7tD,-484,57,resign
8WrJkEsB,391,21,resign
1lxYxRv6,380,48,mate
Je495sc5,608,49,mate
UIRCH8wE,-214,68,mate
3zXvLVJO,-12,40,resign
S0tpnlCZ,12,9,resign
9kH0LRFA,-387,36,resign
z5LasHEr,-216,98,resign
WyQ0UQcM,-48,56,mate
5LSAjiG3,49,132,mate
vE7O3zWZ,-47,48,resign
ORpuDA0o,-17,57,mate
dtelYjik,100,75,resign
ZgPCh2eW,-207,99,resign
JoG0uemL,131,59,resign
Px6dNEST,-360,56,outoftime
WY6U80PE,158,69,resign
eNeBtI8l,-123,70,resign
lt2LYbX1,240,77,mate
v94j3VYt,-73,64,mate
HNN7bCZg,337,70,mate
cn5Zim8J,-48,75,resign
R8ur9lKI,139,63,resign
nslqDgw1,100,67,resign
puuzrb4D,-49,40,resign
hWVdbGaa,92,80,resign
HYcw8stO,278,99,mate
f79084hX,-45,120,mate
RyjWP2nK,-27,62,resign
dzU99BFv,-103,59,mate
cJlR3WNx,-37,57,resign
kMpyagEA,-104,72,mate
B8bvLEXG,22,115,mate
KgAAeJhI,-36,70,mate
Sewrr47J,-131,29,resign
hf17YUme,116,33,mate
LoZRZsqa,12,17,mate
rsL3KWEP,51,19,resign
DIvhiJ7Z,104,100,outoftime
akDnf3iE,45,27,mate
qzoIB6M8,-114,75,mate
t906RI0n,-165,44,resign
KCv5tbnu,29,87,mate
APm6sARd,203,29,outoftime
E7hyxqpC,105,75,outoftime
u9J7WC5N,-95,52,mate
NxG37soU,-89,40,resign
Oz8Tp8EO,58,73,mate
mm2yP7Ee,-3,64,resign
R9tfi1qe,-37,52,resign
7vFblCha,23,26,resign
ukRNqREd,243,13,resign
FVyGCpFp,-30,104,resign
5aPsH0uE,-132,55,mate
QiWepOCZ,155,57,mate
r90LMOmd,-63,97,outoftime
3KE2vYO8,172,17,mate
Zoupu2mU,27,23,mate
OCserBbF,507,54,resign
jixuXxEv,-124,72,mate
ig6n9ckb,-158,34,resign
liHxflhE,-324,56,mate
Eqrfpfj3,94,84,resign
SPfp0Hi0,534,29,mate
b6v367Wg,-123,19,resign
JSAGyxrR,-101,144,mate
20IU3I8k,-246,110,resign
py4HXyHH,-133,47,mate
8xGXXqOv,161,37,resign
Rhq5XOhG,-302,54,mate
5X8JpWWw,302,137,mate
PCDtQEc2,-302,81,mate
7jrmhsEI,1,83,outoftime
bWJtNAyP,96,53,resign
DruDEfhy,-118,65,resign
ydqF9Q1W,66,8,resign
SJYo0G5N,84,55,mate
IVvbHaFU,-89,67,mate
b0q9Hdjm,-139,26,resign
39nuZePb,201,33,resign
zswQ42ea,13,73,mate
IsrgkAB7,1,27,resign
xXnLtAFv,-10,50,resign
mk4dmB3K,-1,74,mate
Avxsjr0m,-286,14,resign
L6JFVuik,193,51,outoftime
7zvmp5lU,-2,24,resign
HXaGslCJ,193,94,resign
fdbZQKCx,-105,24,resign
J6wkfsNx,-1,57,resign
RcCQY7VV,-1,19,resign
MPhoi0W5,286,47,resign
79bTrjIs,-145,30,resign
Y7uQyOJ8,206,17,resign
twRrlFYr,1,18,resign
2hifeMPo,144,24,resign
LD6016Qi,-296,7,outoftime
i3cETXA8,0,27,resign
WlA1qaVm,-125,50,resign
dUFuKrXj,-258,20,resign
GWgAo83d,-1,85,resign
cAf9eK2X,1,87,resign
0BQ3pzZw,-12,45,mate
1Xih6fBW,-8,63,resign
ORf3b7B1,-1,38,resign
YZhaRObW,84,39,resign
aN2zhmLS,-108,8,resign
s6rKj6Sw,1,90,resign
GYkOhKvS,1,94,resign
Wn0n0l55,97,29,resign
LdMUysoy,194,98,resign
A9bK5Fo8,-103,74,mate
iOQ9S5BR,-239,37,resign
P459rzus,-396,74,mate
aG0wK3mX,-124,6,resign
2F8zcvKW,-315,94,mate
MoFeiCeO,35,29,resign
Q4ViPsI7,-196,68,mate
SAYenFeI,-396,50,resign
lewGzal8,-144,38,mate
5UuZdbiU,-122,28,mate
Vv4nc5aJ,-35,82,resign
5yPiABLZ,-233,18,resign
nl3VVbHD,87,63,mate
GN9cq680,-186,58,mate
5AlnpzG5,169,44,resign
5ZdJmkLx,396,35,mate
anRsMj8N,377,87,mate
oEdNmamb,-396,64,outoftime
eJcnxQR0,396,36,mate
MN2rMSWq,252,29,mate
mNXdsLja,-80,93,resign
s38SlKGB,232,57,mate
qNTu76Mb,396,53,mate
yp4eywfv,-326,42,mate
7OkcsUyG,326,51,mate
H7kRRz9R,304,77,mate
bh4RLGN7,304,21,mate
9JXwJ6oo,395,43,outoftime
gVzZMAgF,308,81,outoftime
KKWnZsPO,-159,94,mate
yHUUC2i5,-19,92,mate
8dQ1BbRw,59,29,mate
qzUtYBv3,74,78,mate
JbLGK2Pv,-27,59,mate
iTDN0a3m,175,11,mate
tZYuBqzQ,-201,66,mate
1dZuh1MF,28,58,mate
sfuKhsY4,36,41,mate
sFsiJ3y6,220,49,resign
k2rA9ujF,211,45,resign
Yawe8TEI,-189,110,mate
A7ywZFZL,51,17,resign
VJRgsrox,96,98,resign
wXLDLB77,0,68,mate
4WPGlX9s,-163,52,resign
UQqoLxFe,117,29,resign
RkqwMuf6,-64,39,resign
n8kaYFjz,173,7,resign
x1TW7fAA,173,32,resign
6gUtXRJI,-47,97,mate
ccGGbgod,187,14,resign
q0VHfsib,-355,26,resign
eWSKkiIR,-187,38,resign
ozxJJHwn,-90,11,resign
gY65a8UE,-22,84,resign
6eutPcFj,-187,9,mate
yMIwipGQ,187,9,mate
lD4FIWbe,74,33,resign
2UO4M4JH,-187,56,resign
ItXQr3sr,115,17,mate
gVy6GEka,235,73,outoftime
owJJh1sQ,-6,35,mate
nqwsLw3F,-187,30,resign
THukc4w5,-86,27,mate
jtqmEMiE,99,77,mate
Xv1zIbzW,245,31,resign
v9P3mAvx,-93,30,mate
fi3ZlwYP,75,87,mate
mIKZCu7Y,-45,43,resign
m5C1V3h7,45,60,resign
7TtGO7DA,-45,36,mate
sIqG0ZRM,171,77,mate
lDko3qDa,-585,56,resign
SYESqOWy,585,44,resign
gSlaVb0o,-585,31,resign
CBQtNJTz,38,54,resign
lVrVtbtK,111,40,resign
h1IvnpwH,391,18,resign
aiTZVJzr,214,137,mate
5fnwzmqt,-137,38,mate
xzshdwaA,-68,73,mate
41T8PqHr,321,141,mate
3TiK8FZl,-53,124,resign
7WQXh1MK,-106,76,mate
cUCD00VT,-160,50,resign
dP1UxdgI,-239,48,mate
wWKa0PcW,113,76,mate
3WWMbHLi,-136,55,resign
LHhLL6vY,178,67,resign
5Vz7CpBg,-14,98,mate
2rCdFC9Y,-33,48,resign
jeaXUJ1g,39,86,resign
5Gx0JqsI,-22,47,resign
NdCPoLkf,-304,104,mate
aUy84ain,25,168,mate
SAG5M52q,131,154,outoftime
SxrF1zEc,-131,73,mate
gFKsyCYk,-211,26,resign
71jnYOUO,226,79,mate
z5sScE2d,60,71,mate
BgHYTafZ,-246,102,mate
Lh1ZeVsn,68,75,outoftime
QTswmZv9,542,23,resign
SCBFMr9d,306,34,mate
UhF1j540,15,78,mate
LzY09iOm,-55,69,resign
wgLrIV1i,-60,74,resign
Q9djSJ7y,51,56,mate
PfHiJEHq,-250,78,resign
NM3n8HW8,-49,74,outoftime
4KVtmZTO,-275,27,resign
sKIvK1wg,86,60,mate
EYgI7Ijj,-331,79,resign
UNV5xhwu,-157,49,resign
hqs3bFL0,192,40,resign
78QLmdb2,-55,56,outoftime
Tpz9J0LG,-14,41,mate
7xU8cYhd,-9,51,resign
UUGlCO5g,21,60,resign
8TCDKMZ7,139,113,mate
sAPPO0NR,43,50,resign
2NmbKrZF,-42,114,mate
AQxOvtoU,75,42,resign
ewj3YMRQ,8,54,mate
d0x10Mrb,98,108,resign
64XXxQYK,-98,55,resign
RvwKU5Jg,98,79,mate
xR77JJ1s,-89,44,resign
iDFDXqyr,-9,66,mate
OJdny8c3,-76,51,resign
pszwrU7W,99,53,resign
kHE4YvtF,7,53,outoftime
GsaZQNPk,-482,60,mate
8VrFmBra,661,17,resign
NnFdUBcx,1169,124,resign
qyT9w8hT,91,125,mate
AtAzn0Gd,991,39,resign
eupUg3I7,-727,42,mate
XQpnJTdU,-295,38,resign
b1EqRvlk,295,30,resign
VVwme47o,432,4,resign
WV5JG3yp,-13,50,mate
ETHx6DdC,232,53,resign
x1Svcl0P,-261,59,mate
NkHHYNNE,-131,88,resign
iVXYFWIJ,-66,39,mate
5dJh0PQr,187,29,resign
BWmywPWQ,-851,68,mate
zQdd79zJ,12,62,mate
3PPqkjjS,142,58,mate
k0bEYQeZ,38,115,mate
neCD61mG,-265,52,resign
se3vqcyq,-1,57,resign
oXgxwi0O,3,105,outoftime
UGxihDVG,3,56,resign
USZUVISN,14,53,resign
B2Q9LZ8r,41,91,mate
8P8UkGKg,-74,39,mate
QqSWsoqj,74,64,resign
wMQrgk0t,219,50,resign
EIhw7Ekw,123,27,resign
mBplzBLX,51,56,resign
LqWJanHW,-87,39,mate
bXnqNDI3,87,62,mate
ugwGypUK,-87,58,mate
gXiwmQQu,275,45,resign
piajoVET,-187,48,mate
QULdQ5WE,93,48,resign
qIjAKuE8,-52,26,resign
zI7YaeRl,93,32,mate
N2Jm7QaA,23,41,resign
nZfKczBO,732,23,resign
iCqrKPZt,75,48,resign
RT6JrVdH,-111,67,resign
WRKXRWoI,150,32,resign
IiDvaZJu,-37,7,resign
t2GlFtTZ,-315,24,resign
ukyWvLOS,41,23,mate
Hqu8A4N9,-52,20,resign
D7y0jtCH,27,122,outoftime
q4r3EdZI,265,57,mate
MeJ86Rct,-328,19,resign
JkHzVMgg,302,98,mate
qqdwmJyX,242,35,mate
JVDhxVQw,199,41,mate
kgU4IzNb,-45,75,mate
agYrEOBF,8,122,mate
PdTSbmqt,-11,8,outoftime
J71gph8j,-41,90,outoftime
EQuDgTpk,6,46,mate
5zyzlYIk,-26,29,resign
ltlIdCf7,-102,51,mate
K3JuCS9b,150,94,outoftime
gMznYgSt,-100,129,outoftime
YJVZJhbX,-33,129,outoftime
qelnGcKv,82,38,mate
S8sX587A,-9,68,resign
FRCJRlH1,16,56,resign
iG3eQIg5,-12,88,mate
B6UA5TzQ,43,86,mate
v8e4T6kZ,70,57,resign
6zUtwmrU,-34,13,resign
5buJ0IDu,-180,82,resign
ICFjVzHU,-123,63,mate
AelmoJUj,-187,40,resign
g7Agh37v,31,42,resign
hqtZMahy,-3,50,resign
IJ50Mc4n,-24,25,mate
Z7wymBsC,-198,88,mate
GoVvqPqd,-15,62,resign
AmM5xc4C,28,48,mate
1IhaPtg1,14,30,resign
ai5MT9vd,-136,110,mate
MWlrqKoX,-52,60,mate
O3LSjqLN,-70,39,mate
QPrtaCXt,107,63,resign
d1B9WunE,68,40,mate
E5cDonjn,-21,15,resign
nNJzzLn6,224,47,mate
piELNv7f,86,44,resign
fkCxxxOw,-63,86,resign
VGVcxQ0e,105,73,resign
n983jruV,-594,80,mate
wYgnrSis,-115,41,mate
uRK8k2G7,-33,94,mate
zXpCZ0kC,-136,63,resign
CF4kOTbS,86,80,outoftime
jl43hHmo,-79,116,outoftime
iFhCGwBS,-504,130,mate
Se7cwxmA,-140,73,resign
cguKe0JQ,-2,93,resign
CZ5SVUxo,134,94,outoftime
Wkqzanur,76,33,resign
PpUe923V,27,47,mate
Y4vnnJda,-28,23,mate
0TxHw0WP,254,84,resign
Igw3bRib,-311,6,resign
iSLobDeu,178,88,mate
9XVsYJiz,-7,35,mate
e3WOcIgQ,-30,78,mate
P3mhw9cK,30,61,resign
zaPVi0CK,-262,78,mate
1wMuon3t,18,31,resign
Li3AI0Hb,288,49,mate
XREC1VRz,2,82,mate
RWNCUdIT,-48,115,outoftime
Yp4jLZ93,330,59,mate
568925uc,-330,82,mate
TcDLUjFy,69,22,resign
jGgYRoq4,-10,49,mate
Rz7Dgmb3,159,45,resign
E7zDwYq3,-108,10,resign
MklwRBae,-632,88,mate
bVPtH47G,26,33,mate
Lyz9uL2s,-52,69,mate
EcGpAnob,189,84,mate
EeOecKpM,27,70,mate
LYlxdEty,-14,74,resign
uNfygRgx,-12,161,mate
AHnTrwKv,-258,62,mate
rRhP1XDg,119,39,resign
IfwmhlVo,37,91,resign
ZqvDBtGV,-28,53,mate
w8V2kDel,24,35,resign
dMRGjQXu,-9,52,resign
wLczR2Im,-16,66,resign
3IGubBMZ,161,111,mate
a3IM5ZlR,-66,27,mate
C78mg5wI,26,19,resign
qAjnQuMs,-137,27,resign
rqcPeu3M,-526,25,mate
OeIyJzKT,47,102,resign
5JlKibRN,-313,60,mate
SUWEHMFw,-180,62,mate
EsroTMo9,65,61,mate
QD32OPEC,97,63,mate
6M0gH6Hy,-16,50,mate
mQmeRjep,-13,26,mate
BTWBBxuj,264,33,mate
zZK6BQrf,-64,17,mate
8iCBDNOc,8,32,resign
bHXgtlis,-103,92,outoftime
9SLJdD3l,76,47,mate
jPu5u90q,12,25,resign
G2fnVSUC,300,71,mate
4bLQaDKI,-210,57,mate
cjByhYWB,-103,17,mate
yDCk0Hme,121,51,mate
anEY5qcn,-196,24,mate
9GZqUmia,-103,39,resign
miq10elf,73,49,mate
k5CReXU0,-98,40,mate
DFO2Wi3d,236,95,mate
7OIE2FIL,164,45,mate
rJF6eWZC,-348,64,mate
31al8a4v,-346,51,resign
asbo6bfa,183,43,mate
yf1Ttra7,-219,29,resign
pkBkh6Yw,-223,23,resign
xbYgalU8,-9,53,mate
L768PLLv,192,25,mate
1uRmJzvQ,64,78,resign
XJkXGWAC,-319,52,outoftime
MJLo7FmN,342,83,resign
r6fCkxwG,-25,101,resign
uc7VTT6S,192,37,mate
XKjHSSBq,-315,106,resign
By6ay40V,-134,56,mate
4zWFJ8FI,89,124,resign
iq1M2yO3,60,32,resign
ezV1vSsK,10,67,resign
MhOBkieX,21,42,mate
tm3ohLGT,-63,78,mate
qo4T1UoD,-68,100,resign
Igk7WOwK,32,64,resign
ufhKLHSm,53,53,mate
eXoTncPb,8,71,resign
Bgug5paA,-51,41,resign
nzNa2D1M,5,77,resign
d9gl523x,-262,7,mate
MKdZBR5k,262,7,mate
RRqJLTGb,262,4,mate
1gCJOp33,262,18,mate
kdYuD0G9,-57,23,mate
MU4MHjkY,-126,12,resign
kDcbjr24,105,60,resign
aO4uRr9N,-30,54,resign
ysVHi4RP,-84,28,mate
h7fyq9Tw,-73,32,resign
Qw7GEdQi,29,65,mate
Im2GL23i,-16,33,resign
PSRAA6C5,-93,104,resign
dt2JpJ1C,44,73,resign
Kxyc5yvw,196,106,resign
PA83ENkg,-13,40,mate
aLqvcnZJ,-26,45,resign
Iz4xW7AG,-185,117,mate
0EB4ZsVe,76,123,mate
zxKjUg2A,-12,45,resign
cMtXfpHs,-89,89,mate
GUKDFLE6,289,73,resign
7BnPJnXy,29,105,mate
ilL0VH7M,-4,8,resign
YwaFfXra,-186,61,mate
1nZFIHZq,203,101,mate
h37U85CH,-13,96,mate
PmjIwKrp,176,79,mate
Nmt3XvSV,-329,16,resign
RBqiGMSK,203,13,resign
7tIm0A7j,-50,21,resign
ZbFjrMhg,18,46,mate
tmndYR0h,-107,110,mate
3qG1YI0g,-65,105,resign
o3cTujQ0,115,66,mate
4Oie3kEE,-165,47,mate
JmbcQir8,109,11,resign
jcdcODHY,-93,62,resign
9OBJpgc0,-112,13,resign
StHKLsMT,-242,132,mate
ND8raXcH,197,112,mate
6MhNGEoR,115,20,mate
lILJcEQS,-29,128,mate
r6ujn7ya,12,33,resign
Hl20qJlw,-36,141,outoftime
QJryEHgD,1,30,resign
EpAoitDC,137,107,mate
8HIFZl7o,47,48,resign
ait5yWPY,-9,6,resign
KrBVuMIG,-36,19,resign
21CMgti8,213,53,resign
PYElsVY6,-227,63,resign
eYAIfWYI,-27,42,resign
DhoJhml8,698,39,resign
Wj4EAbMt,-23,105,resign
mBi2flX3,39,80,resign
TgXDZj8n,66,39,resign
XUKVLrLb,-13,90,resign
f3cm6aZv,19,41,resign
nnanAIUX,-10,69,resign
9Fx1szqR,-56,21,resign
XhHYBZ6D,-24,103,mate
RWBel9c3,-65,79,resign
YPjUwF4i,0,31,resign
QGwqx8e6,-5,25,resign
skAOmExJ,12,31,mate
X6AOrl95,62,140,resign
Ejr8Xy15,0,148,mate
5ru5Qj7y,27,87,mate
0V0zNPjX,88,41,resign
JvZNmKR4,-568,80,mate
EGfkQNeq,-15,90,resign
p0TYZquk,-13,47,resign
Rr6Y9C0b,21,97,mate
Dmbhp6wM,259,101,resign
2Wuw6z0U,154,108,mate
Y6vOkF3K,-70,132,resign
pu2kiqUK,38,94,mate
RHF6Y4lC,-71,43,resign
Mmfy6483,59,61,resign
0mvqJAMu,-101,41,resign
Q4UwwEtw,-81,64,resign
35of39ca,-51,61,mate
nBuLhlwb,-95,58,resign
NTVYXzuf,-14,33,mate
2tn4UTF3,43,54,mate
EICkaxdP,101,60,resign
yIvHnLJX,-24,141,mate
Cl6CjCfP,-89,57,resign
SymXlqo9,71,127,resign
3GuSvaIp,-99,103,mate
9BknF5nX,79,71,mate
YyFO0cYw,-100,61,mate
ofIeUIEy,428,60,mate
wvilPCSq,-104,73,mate
ZHXqZsv5,-262,80,resign
B9vbcE91,-33,108,mate
firY0Cbt,238,72,resign
yM48SLJ5,-200,100,resign
6oD8M97X,-1,98,resign
2jJ9YXUr,37,35,resign
gfFxAo5B,-407,29,mate
JVUWXcfC,372,41,outoftime
hXI1oJuX,-315,95,outoftime
YxBEqoKd,240,79,outoftime
ZhsqAicq,-223,46,mate
6KiOum5F,-99,81,resign
U4tb9phv,-237,69,resign
kLUXhkbc,-623,76,outoftime
pfqhCuMs,-51,108,mate
nAsx4cP3,220,75,mate
U3GJ4uyh,152,87,outoftime
rOIxos8q,-126,111,outoftime
sq1LiK5q,68,40,resign
S0Cg7zqC,-400,60,resign
xuvv5bw3,217,109,mate
1HUJ9DFi,-21,31,mate
OsjcrmbV,-297,60,mate
StZLZPD6,-297,52,mate
L711gcxW,16,87,resign
qp7PBwEJ,-171,26,resign
4l5FrM20,294,63,outoftime
XegwJtMB,-112,80,outoftime
163wUb50,13,71,outoftime
Si11xSYC,-36,174,mate
NxlI7Q5a,78,123,outoftime
xuuGYOx8,271,99,mate
LizfUWw0,189,114,mate
QWLfoIPe,-54,57,mate
WHsODR7t,3,29,mate
9Cp7k4AT,0,45,mate
ea1svLYO,122,9,mate
QJAYZ2eu,15,102,mate
sWDrlPFs,-53,114,resign
10F3ntcW,140,67,mate
msI3sVO3,-219,128,mate
uldIQBQi,122,12,resign
pWHXU16j,-139,52,resign
e9W8PKwe,31,22,mate
1JIpfNeB,-115,41,mate
ehjLUiD3,-21,50,mate
JVuxHh51,-283,60,resign
9ylP5qcO,68,93,outoftime
ddaZvrHQ,175,92,mate
b3qtuXcV,-283,56,mate
xYcPN5qz,-135,122,mate
IJJCro4z,203,111,mate
6Z4lDIZB,-338,68,mate
YbiCb4an,338,42,mate
Bm42duFU,338,26,resign
3tlOgbHC,338,77,mate
hGFyT6Dd,338,45,mate
cEGI19i1,338,52,mate
2JL9ZJ8a,-3,98,resign
x7AA1vc4,120,89,mate
x1Svcl0P,-261,59,mate
wgIHzqDo,39,113,mate
QOaqv5Mo,87,62,resign
bU3E7xis,-44,58,mate
3FWl9ibP,114,12,mate
0bapR1lH,-103,84,mate
